,Fold_GSE118370,Fold_GSE23066,Fold_GSE40791,Fold_GSE30219,Fold_GSE31210,Fold_GSE18842,Fold_GSE50081,Fold_GSE140797,Fold_GSE19804,Fold_GSE7670,Fold_GSE19188,Importancia_Media,Consistencia_Signo
FLVCR2,-0.08932476405364241,0.0,-0.02544615217912053,-0.2847031174752788,-0.008249357956422987,-0.12339478354777117,-0.12406046659633227,-0.06011766386819145,-0.0018561985758208486,-0.04283597922634328,0.0,0.06908986213444764,-9.0
C2orf27A,0.0959979225194949,0.051628721913261885,0.0,0.0,0.04223557687483084,0.08459444172001716,0.09988843331533487,0.07709843794704742,0.10306846290631701,0.05692654622553481,0.14558667859098173,0.06882047472843823,9.0
ALDOB,0.1521761473241367,0.004402817040128484,0.0,0.13370254527375178,0.0,0.03336601597155129,0.10013296041685779,0.11169999668820683,0.15288884580467133,0.046496935147114136,0.01768519661080574,0.06841376911611129,9.0
CYP7A1,0.09709228725388885,0.05519417584238887,0.12007549273986125,0.0550552933880652,0.009871431792764049,0.05633535824333491,0.10041810282218679,0.11378313262072322,0.022445895760774378,0.0943041904216582,0.027714033904981235,0.06838994498096608,11.0
INPP5B,-0.09272977016304165,-0.09315084881407334,-0.03561893937862746,0.0,0.0,-0.03634905527608719,-0.21559653972472567,-0.07735532853242065,0.0,-0.106850590570863,-0.08464032783581578,0.06748103639051407,-8.0
ITGB3,-0.10837841849092139,-0.06415725450913726,0.0,-0.08981809826902047,-0.06638174271731602,-0.008440638556444034,-0.06977847174275623,-0.11933415542592332,-0.007515425852238746,-0.08087704936826212,-0.12295374715263484,0.06705772746224131,-10.0
COTL1,-0.08274174034890493,0.0,-0.29880426299610396,0.0,0.0,0.0,-0.1118702528566509,-0.09617580285628906,0.0,-0.0932390824069211,-0.05439526142555037,0.06702058208094731,-6.0
ITIH1,0.1153626389168557,0.13386200841527202,0.10254387167783868,0.0,0.0,0.10224897858693761,0.09378519414102146,0.09754025899752644,0.0,0.08994201362513188,0.0,0.06684408766914399,7.0
NDRG4,-0.03945588958962489,-0.05580686264480066,0.0,0.0,-0.014288769211407731,-0.15436387765002965,-0.08981122855188987,-0.09364835249022084,-0.20876027166087438,-0.07540881781107991,-0.002103482366217361,0.0666952319978314,-9.0
RAD21L1,-0.073866432830289,-0.10694331251581693,-0.04783694189762758,0.0,-0.09793552256872398,-0.13559676424190958,-0.09596043174743861,-0.09313470948751898,0.0,-0.0789421522126195,0.0,0.06638329704563128,-8.0
EFEMP1,-0.05939777243161761,0.0,-0.1158892705367261,0.0,-0.28529792482127747,0.0,0.0,-0.09826234488435003,0.0,-0.03592116801772733,-0.1354096412234668,0.06637982926501504,-6.0
PGLYRP1,-0.10900870450224931,-0.038071269530179086,-0.07943350225817808,-0.044356036638266406,0.0,-0.04124444472156536,-0.09274548458641577,-0.12227602129040897,0.0,-0.09327994298299193,-0.10907096138212846,0.0663169425356712,-9.0
PAPSS2,-0.09728153889600612,-0.04183024172679123,-0.008067442479933188,0.0,-0.2910306804163169,-0.09366733595769533,0.0,-0.06899029960793718,0.0,-0.04896279576584458,-0.06896557481402578,0.06534508269677732,-8.0
AP3S1,0.11046145865724373,0.1306966643829633,0.10320108142781044,0.0,0.15719484211624563,0.08562558723899616,0.0,0.08549427337399286,0.0,0.0068250799047261815,0.037419964460138656,0.06517445014201062,8.0
GNB5,0.0,0.07139071001303851,0.0,0.0,0.13418764282083268,0.004303616774084926,0.17304076465918625,0.06193118310756955,0.23862755784751652,0.033006068517631985,0.0,0.06513523124907822,7.0
STX1A,0.04882862590493723,0.0,0.13097547310113147,0.0,0.20118565130070132,0.0,0.061138028916450544,0.09279998911228499,0.0,0.1795932881392468,0.0,0.06495645967952295,6.0
FLJ11292,-0.07263889457800764,-0.16217533635589196,-0.04028065457989921,-0.000565117542550599,0.0,0.0,-0.07476968862778173,-0.13074442412269419,-0.08877757932560808,-0.01357792276152231,-0.1277540830458763,0.06466215463089382,-9.0
SLC37A4,0.05764494151237693,0.054929869575990574,0.12844246591435277,0.12252316398188841,0.03867034627712692,0.07619892994505269,0.07681719167303104,0.06802754935804048,0.0,0.0844658151640427,0.0,0.06433820667290023,9.0
PCYT1B,0.044196733767130326,0.051399803635940614,0.0,0.05266794320016047,0.0,0.040904058978519904,0.11447656406387124,0.056438321240704685,0.2272208779497875,0.0,0.11852468969042285,0.06416627204786705,8.0
HSD3B2,-0.0835945908297409,-0.14729476403439382,-0.07367775852502546,0.0,0.0,-0.06808111248294345,-0.07174716900179871,-0.09663169952830473,0.0,-0.05950485078464854,-0.10432422444983092,0.06407783360333513,-8.0
SCD5,-0.10094440809366288,-0.06756259255758901,-0.0040745823832447825,0.0,0.0,-0.08363747595236727,-0.11827575846408749,-0.06646657501582029,0.0,-0.10434533918502233,-0.15875944000471096,0.06400601560513683,-8.0
AFP,0.09480205250650604,0.07911968454779846,0.09233653109804127,0.03016288619346699,0.026006195583093885,0.05131712207315627,0.08081988666834647,0.08060236523398731,0.0,0.05743777662188786,0.09883165882437939,0.06285783266824217,10.0
FGD6,0.12810172413883458,0.0,0.041909369419256166,0.023341207418304456,0.2014565745657839,0.050955506237534975,0.013576303407900904,0.09223566368404328,0.010594265435209282,0.11538194013497526,0.0,0.06159568676744025,9.0
APBB1,-0.1226506499699283,-0.05373641608881783,-0.06431091514039487,0.0,-0.18067434615672442,-0.09165076193238354,-0.010736489508518033,-0.07417813444035191,0.0,-0.07732797852079826,0.0,0.061387790159810655,-8.0
MRPL24,0.015257719238419266,0.0,0.15068107639478975,0.08362107907825558,0.0,0.10019603698277212,0.06163955559552823,0.054715360367640686,0.2042773301339611,0.0,0.0,0.06094437798103334,7.0
GSTTP1,-0.06005072488192154,-0.03172489624829776,-0.06791505246411149,-0.16266040372266424,0.0,-0.012307218650629788,-0.08341124613062652,-0.04411235800473604,-0.06293070454640294,-0.08806799570861139,-0.05688701547810732,0.06091523780328263,-10.0
CRHR2,-0.09402526869822486,-0.05148688476370732,-0.0488835729097832,-0.09398046294417557,0.0,-0.0601535471452554,-0.09855630767353273,-0.059505667454610986,-0.10454785582905803,-0.05204035323166669,0.0,0.06028908369545589,-9.0
ENY2,-0.08985156685551972,-0.021440448998941253,0.0,0.0,0.0,-0.08355629618829087,-0.1376127710357062,-0.08237323743594337,-0.04473153637334953,-0.1906761457084857,-0.011167786333254793,0.06012816262995377,-8.0
NRGN,-0.000891052628666711,-0.11392301327863467,0.0,-0.007191749294767914,0.0,-0.14552520462634277,-0.19269104358653585,-0.08364085074811914,-0.03496109785565705,-0.0798072249918184,0.0,0.05987556700095841,-8.0
PARVB,-0.026249253977361695,-0.2589041602145909,-0.07828546844617945,0.0,-0.19454102159168365,0.0,0.0,-0.03836891781357748,0.0,-0.05863374972028259,0.0,0.059543870160334154,-6.0
SRGAP3,0.07509490365014881,0.0922948128637705,0.0,0.0,0.0,0.05203044014507423,0.1449452812980989,0.09998524558306032,0.026622664023760144,0.15596822238287525,0.007376486626435125,0.059483459688474835,8.0
PDLIM1,-0.03540309158920891,-0.04094565869956237,-0.001694011802809116,0.0,-0.05753256131887104,-0.005113174218869317,0.0,-0.1255073290155206,-0.1828538375704228,-0.07171077886436439,-0.12400984306091642,0.05861548055823136,-9.0
LMO1,-0.05192446919785897,0.0,-0.0009706745554643606,-0.16010117962583914,0.0,-0.1168848474119353,-0.009107362578484263,-0.08651963482014886,-0.12845628340972742,-0.08136318603123999,0.0,0.05775705796642713,-8.0
NAE1,0.0825848601310618,0.10754631389182905,0.0,0.1081850300505814,0.0,0.08957394732850617,0.004557945211362492,0.049692563415292774,0.09106897810283815,0.09765290444408417,0.0,0.05735114023414145,8.0
SUSD4,0.09019231331028285,0.17169705784853012,0.05416563540889178,0.0,0.0,0.08390441272140767,0.09642284177996523,0.10441452138557017,0.0,0.026371809966351297,0.0,0.05701532658372719,7.0
TNFRSF8,0.10802556496794015,0.03191183460565957,0.03765452219466127,0.0,0.0,0.08578538980018013,0.12908890622230454,0.1030831230511021,0.0,0.09065723564211818,0.03935011741200371,0.05686879035417905,8.0
PFKFB2,-0.0808815226956099,-0.03008208099203102,0.0,-0.02846404973653049,0.0,-0.11059809269297567,-0.046387277430767315,-0.13007678744204648,-0.10709509365773656,-0.08734990714873246,0.0,0.05644861925422091,-8.0
ALX3,0.09518367057800987,0.09230894855224778,0.05061681696781429,0.0,0.0,0.09263394335668139,0.1324948589705298,0.059631829572116234,0.0,0.03494730023405746,0.058115707176337364,0.055993915946163104,8.0
CDK18,0.03289944562351179,0.058189428871479716,0.08475611542655519,0.06664183478024081,0.010499677259591124,0.09950745542549386,0.02648604477742742,0.05257753870979738,0.0,0.07164970468805285,0.10463281288955678,0.05525818713197336,10.0
FGF14,0.0,-0.06526948206626006,-0.06465671623909935,0.0,-0.21441587516647273,-0.026700973638725332,-0.0674074525968339,-0.04183270257537501,0.0,-0.06388673055944695,-0.06002730409944707,0.054927021540150944,-8.0
NAT8B,0.04071668621878881,0.07677364174163893,0.07615135933956017,0.09803940283716996,0.0,0.10024179012772576,0.0,0.0681265428706893,0.0,0.07675792070212106,0.05649862653365807,0.05393690639739565,8.0
ARFRP1,0.05078897206281938,0.07419852511861755,0.015120711919852595,0.0,0.04459266097667532,0.14326444734690286,0.07456336096516034,0.05407700427716162,0.08591156072170425,0.04344184116568478,0.0,0.05326900768677987,9.0
DSE,0.0,-0.16488187134604287,0.0,-0.20183485550168526,0.0,-0.04492533639331752,0.0,-0.0021789086271586746,-0.06135286378696796,-0.10343439253470564,0.0,0.05260074801726164,-6.0
PREP,0.009266043681811923,0.0,0.09279818476575837,0.012174749034214331,0.0525215710392063,0.0947897016670587,0.09195307048987106,0.0631660606188456,0.0,0.16076107107526014,0.0,0.05249367748836604,8.0
SNCA,-0.10636110425669357,0.0,-0.05999341162085932,0.0,-0.18368868335950977,-0.1503356197784862,0.0,-0.02578106414269669,0.0,-0.04928949345445239,0.0,0.052313579692063454,-6.0
SEC14L1,-0.05808670258226661,-0.19205957397103232,-0.022071705909238307,0.0,-0.06841658402231024,0.0,0.0,-0.0778899053489292,-0.10570097533073727,-0.04902260394407228,0.0,0.05211345919168966,-7.0
CUL3,-0.014698861077512369,-0.00743813196863564,0.0,-0.2071696500192902,0.0,-0.1521311655113775,0.0,-0.06887221018514202,0.0,-0.11692197926777187,0.0,0.05156654527542996,-6.0
C3orf14,0.03926329215483236,0.009189901808267084,0.2047530479432716,0.0,0.0,0.11832373719244565,0.15958739199183225,0.013593379234661222,0.0,0.0156772981272282,0.0,0.050944368041139845,7.0
PRG4,0.09522653632795097,0.002103065619482643,0.0,0.0,0.08231388122430332,0.0,0.11361691244529873,0.04776339684557654,0.10610977736490101,0.06638663603987656,0.045889088411557054,0.05085539038899516,8.0
PTGER2,-0.010443600338701103,-0.06919447263158228,-0.05735333056997869,-0.19141660265279875,-0.08813953643150386,0.0,0.0,-0.058805507080162946,-0.010280724143313711,-0.0695318497807139,0.0,0.05046960214806866,-8.0
ZDHHC3,-0.06707607057423129,0.0,-0.009017253413324175,-0.22911839208235457,0.0,0.0,-0.012183526421775755,0.0,0.0,-0.06421589215452646,-0.16982531792026273,0.05013058659695227,-6.0
CEACAM8,0.0301853590252209,0.005495545825742134,0.16075727065586026,0.2847707692385827,0.0,0.02929569918629803,0.0,0.01807476080873342,0.0,0.0063744244923310866,0.0,0.04863216629388804,7.0
TAAR5,-0.07652223134960738,0.0,-0.15718788398468148,-0.05142669698224848,0.0,0.0,-0.09592326442797633,-0.07225535753093078,0.0,-0.07619836989892728,0.0,0.04813761856130652,-6.0
POM121,0.096631965081999,0.0,0.0,0.0,0.22626236328202778,0.023106052254878093,0.05919712842191486,0.09495253649669318,0.0,0.02914995338271807,0.0,0.048118181720021004,6.0
SLC4A8,-0.05853694428997342,-0.09320680977516416,0.0,-0.04532181767876515,0.0,-0.07881604703569267,-0.06047217006605466,-0.05265908529350546,0.0,-0.04638186006010533,-0.09307815187145599,0.04804298964279243,-8.0
PPP2R5C,0.04627566612599907,0.0,0.0,0.13396543854331125,0.0,0.0719807151986702,0.053099452544592335,0.03536771609606762,0.0,0.18379472270599106,0.0,0.04768033738314832,6.0
GAL3ST1,0.020333034510464948,0.19938314103842747,0.0,0.0,0.0,0.2248424991498276,0.0,0.07827918461522106,0.0,0.0,0.0,0.04753071448308555,4.0
SEMA3D,0.10660532377721575,0.007352560391894196,0.0941333430491598,0.03840028858640006,0.0,0.081460573204327,0.09128745080501774,0.06243097110877604,0.012024204692567108,0.021797643491597622,0.0,0.04686294173699593,9.0
EFNA5,0.0,0.10766745198757947,0.09912495713514875,0.040542414627711354,0.1653561922857838,0.003369216639242544,0.0,0.02738714698431245,0.0,0.06857624104054835,0.0,0.04654760188184788,7.0
NTSR1,-0.025680503441998175,0.0,-0.07251945458982259,0.0,-0.1522136811249969,-0.12601344472660275,-0.044631026926602736,-0.06178702909244936,0.0,-0.02546163187253057,0.0,0.04620970652500029,-7.0
PGR,0.033297644994671374,0.10391997705219258,0.0,0.0,0.0523154391553151,0.03924968751975407,0.08420068475512826,0.014014888139994535,0.04505617106917563,0.029672356215043293,0.10648223686624127,0.0462008259788651,9.0
ARAP2,0.0,-0.19190459671104726,-0.06298181182922463,0.0,-0.2043034046163215,-0.033399077847043226,0.0,-0.009720528137512667,0.0,0.0,0.0,0.045664492649195386,-5.0
CLEC5A,0.08405816071893772,0.06394003801680881,0.05383419342211008,0.037446709269568286,0.0,0.03094413642634098,0.12918902115592396,0.046448059588312385,0.0,0.03938526551205636,0.014262915887306138,0.045409863636124065,9.0
TNXB,-0.02853687958642066,-0.006232687967701309,-0.046518722242644577,-0.0010677601777424302,-0.0010671115487613308,-0.061230429476064926,-0.07114299888095714,-0.07767550716918699,-0.09686822729303014,-0.05845363551078919,-0.04342050254664748,0.04474676930908601,-11.0
OLFM1,-0.09006954120742491,-0.013970655613541182,-0.11953055151951897,0.0,-0.0598554234566569,-0.05795540759676108,-0.07257911468061483,-0.06293769606174376,0.0,-0.014206766217599087,0.0,0.04464592330489643,-8.0
H2AFY2,0.07093637030459406,0.07823719545058283,0.12514233157833385,0.07147458137210944,0.0,0.0,0.06425119448097959,0.050820500304968264,0.0,0.0,0.027175150857290175,0.04436702948625983,7.0
PCGF3,0.08083758748572216,0.14590905841207333,0.02294271375612053,0.008955821246666041,0.0,0.05652981314001702,0.05601482473045537,0.05582702783294648,0.0,0.054967640509573396,0.001863781138064712,0.04398620620469446,9.0
COL9A3,0.09396772539867891,0.044339313721814155,0.07589468956734881,0.0,0.05100200809353209,0.0,0.058710779467195294,0.03670193238942581,0.0,0.017768853709757945,0.10501778207897257,0.043945734947884146,8.0
OGDHL,0.06806246432582787,0.07722172075092235,0.0,0.0,0.0,0.047823815098466727,0.1234969727209539,0.0746898125291725,0.0,0.05655591278900407,0.02943820509274491,0.04338990030064476,7.0
HAPLN1,0.053805533742184185,0.0,0.0381165854403999,0.0,0.1266396002900406,0.07546998929763156,0.01110335004313448,0.03313876396885995,0.0,0.0494199992500704,0.08949371166886443,0.04338068488192596,8.0
CCR6,0.0,0.0,0.13121196233623889,0.0,0.024354934027405805,0.0,0.0,0.015154416522864943,0.0,0.004974033548765444,0.3002599471075653,0.04326866304934913,5.0
BGN,0.06613694646828247,0.0,0.002916369911947804,0.0,0.1739483090341639,0.02540807881787156,0.0,0.022356700829404417,0.17317582758557457,0.006432253199732398,0.0,0.04276131689517974,7.0
MRPS14,-0.01461259707766912,-0.05141873439696204,-0.13558861006859296,0.0,0.0,0.0,-0.07090731132591899,-0.07883819952023231,0.0,-0.05400668842302408,-0.06286309730127565,0.042566839828515925,-7.0
TFF1,0.0,0.19961800199318835,0.0,0.07728444952699269,0.0,0.042158771109821816,0.12457679638249819,0.0015299403912550692,0.0,0.020879019167797417,0.0,0.042367907142868505,6.0
PCDHGB6,0.04189511899431941,0.03627678877396689,0.07723905906429193,0.02519604495999845,0.10401273678258739,0.08434239279602171,0.03296485480512485,0.03348618108282424,0.0,0.029986099231368413,0.0,0.0423090251355003,9.0
ISG15,0.057466688238426364,0.0,0.08087532782830077,0.0,0.021148618391492426,0.0,0.0810679885782386,0.11166750228823054,0.03741276701704871,0.03286274619443882,0.03639068291406539,0.041717483768203785,8.0
SLC6A1,0.048871543685268776,0.081566862241961,0.031002346826388447,0.033276947510310156,0.016753882753677837,0.03605180457008552,0.012391381208012059,0.03219141668781479,0.0,0.0366640892248715,0.12722720417312264,0.041454316261955705,10.0
PRB3,0.07470572259354195,0.0,0.03179705563093055,0.10553823874095503,0.05279984715774655,0.0,0.0,0.0736757802791759,0.0441273016107154,0.0582252483590021,0.009053247893783967,0.0409020402059865,8.0
CD55,-0.04038429529683252,-0.20467461004703347,0.0,-0.10242851007970107,0.0,0.0,-0.027683615985699836,-0.029827415819355066,0.0,0.0,-0.042932957563078585,0.0407210367992455,-6.0
SSR1,0.0,0.06556416761491231,0.18010454626604713,0.035086996054430254,0.0,0.0,0.0,0.021424540528029914,0.0,0.0,0.13949570826301516,0.04015235988422134,5.0
SLC14A1,0.02763969678620397,0.0,0.013591926254115953,0.0,0.1533331175075487,0.04504264842473039,0.055507037897594064,0.042959003945299314,0.0,0.05760910208042818,0.04543791931023847,0.040101859291469005,8.0
SMC5,-0.1045544843835873,-0.009266866058806953,0.0,0.0,0.0,-0.09961737147735868,-0.09762448462888122,-0.07832127652579282,0.0,0.0,-0.050150501456781314,0.039957725866473476,-6.0
CASS4,0.023631058157526513,0.05283680581414824,0.10196235336186012,0.0,0.060397515420198306,0.042374247748651186,0.01160584223018753,0.06715445126087823,0.022892676996929633,0.02916754127465856,0.025706632307199793,0.039793556779294366,10.0
IFI6,0.04196182832331829,0.11869739015658241,0.04669860283730417,0.0,0.07976822386726501,0.12713887690589676,0.0,0.02325451973100104,0.0,0.0,0.0,0.03977449471103343,6.0
TUBAL3,0.11318982319628877,0.007195544939602308,0.0,0.098295342413447,0.0,0.04995112738220578,0.01304089024444909,0.07102449077581953,0.0,0.04815946236856156,0.036632148359592664,0.03977171178908789,8.0
TGFA,0.038488133361979655,0.022281833227536,0.0,0.0,0.03764972675839476,0.04979091091509075,0.07062942952683017,0.08988475757548867,0.02360863578626671,0.062435301343872006,0.03740903260688501,0.03928888737294033,9.0
SPINT2,0.03178298585281922,0.0,0.028580162993848034,0.0,0.08930592680765226,0.07181967362057795,0.0,0.053249250560688646,0.0,0.08796396239227597,0.06523752358914507,0.038903589619727924,7.0
PCDH7,0.015867479848098474,0.1446817963134249,0.0,0.17779812594237943,0.0,0.0070673429801276525,0.0,0.03644491157440964,0.0,0.0,0.045620170777617645,0.038861802494187074,6.0
ZFYVE9,-0.005645618632803447,0.0,0.0,-0.1724676554646409,-0.004861168733111461,0.0,0.0,-0.01991641615993959,0.0,-0.03572713587922333,-0.18166223453173186,0.038207293581950054,-6.0
