sampleId,subtipo,subtipo_txt,score_simple,score_lasso
TCGA-66-2755-01,1,LUSC,-0.9633201861001146,0.14360129415391065
TCGA-66-2756-01,1,LUSC,-28.961154850018573,-4.474648098066181
TCGA-66-2757-01,1,LUSC,-18.103931338629646,-3.739921368415483
TCGA-66-2758-01,1,LUSC,-0.05288913037931374,0.8323119026177619
TCGA-66-2759-01,1,LUSC,18.67678913144043,2.0098366603685474
TCGA-66-2763-01,1,LUSC,10.657448252251076,1.684538684858728
TCGA-66-2765-01,1,LUSC,12.757406930731468,-0.3941125097852798
TCGA-66-2766-01,1,LUSC,13.769584093379478,2.0100059688948955
TCGA-66-2767-01,1,LUSC,11.122135570716623,1.2033532869533763
TCGA-66-2768-01,1,LUSC,17.95308486679519,1.9804625434923084
TCGA-66-2770-01,1,LUSC,12.189446285580907,0.15971087562485908
TCGA-66-2771-01,1,LUSC,8.045443069427154,1.102778107638456
TCGA-66-2773-01,1,LUSC,4.988095870106804,0.40148876676960366
TCGA-66-2777-01,1,LUSC,9.284853181786545,1.6027973641352127
TCGA-66-2778-01,1,LUSC,14.557943787170874,1.8696318250104709
TCGA-66-2780-01,1,LUSC,10.012692933349902,0.5130097801577986
TCGA-66-2781-01,1,LUSC,5.5294949439665215,0.9854755758009135
TCGA-66-2782-01,1,LUSC,10.722178935608175,-0.013483970461129924
TCGA-66-2783-01,1,LUSC,14.370480076106759,2.0801013570213733
TCGA-66-2785-01,1,LUSC,-8.522536438324185,-1.8475112286611957
TCGA-66-2786-01,1,LUSC,3.605797178719648,-1.7995480982358947
TCGA-66-2787-01,1,LUSC,4.7858923737981165,0.9666798001136632
TCGA-66-2788-01,1,LUSC,14.438379824527237,2.0119723353916497
TCGA-66-2789-01,1,LUSC,4.741227360276477,0.43081893379211467
TCGA-66-2791-01,1,LUSC,10.424833674292946,1.3231219149880251
TCGA-66-2792-01,1,LUSC,12.492411717489503,1.508060766388868
TCGA-66-2793-01,1,LUSC,-0.3679641252773844,-0.24742548395340125
TCGA-66-2794-01,1,LUSC,8.495791694561573,1.7245861918835461
TCGA-66-2795-01,1,LUSC,5.966369456860688,0.6922704509439197
TCGA-66-2800-01,1,LUSC,3.083364385846686,0.3292491333638603
TCGA-70-6722-01,1,LUSC,-2.995406933720317,-2.518082845111878
TCGA-70-6723-01,1,LUSC,14.2515617169722,1.7500060424102115
TCGA-85-6175-01,1,LUSC,5.476653550837656,-0.2294947867647078
TCGA-85-6560-01,1,LUSC,-33.85920278040681,-5.9919015316805115
TCGA-85-6561-01,1,LUSC,12.008844463738997,1.0256618823571808
